date,season,team,home/visitor,opponent,score,opponentScore,moneyLine,opponentMoneyLine,total,spread,secondHalfTotal
2007-11-21,2008,New Jersey,@,Portland,106,101,135,-155,183.5,3,95.5
2007-11-21,2008,Phoenix,vs,Sacramento,127,111,-1600,1000,216,-14,108
2007-11-21,2008,Orlando,@,San Antonio,110,128,225,-265,187.5,6,94.5
2007-11-21,2008,Memphis,vs,Toronto,89,95,-175,155,211.5,-4,103.5
2007-11-21,2008,Charlotte,vs,Washington,111,114,-300,250,192.5,-7,99.5
2007-11-23,2008,LA Lakers,@,Boston,94,107,300,-360,205,8,101
2007-11-23,2008,Orlando,vs,Charlotte,105,92,-500,400,197.5,-9.5,98.5
2007-11-23,2008,Indiana,vs,Dallas,111,107,280,-340,207.5,6.5,103
2007-11-23,2008,Minnesota,@,Denver,93,99,1500,-1900,209,14,104
2007-11-23,2008,Philadelphia,@,Detroit,78,83,450,-600,184,9.5,90.5
2007-11-23,2008,Washington,vs,Golden State,115,123,115,-135,214,2.5,107
2007-11-23,2008,Miami,vs,Houston,98,91,145,-165,179.5,3.5,91.5
2007-11-23,2008,Dallas,@,Indiana,107,111,-340,280,207.5,-6.5,103
2007-11-23,2008,Phoenix,vs,LA Clippers,113,94,-1650,1250,211.5,-14.5,102
2007-11-23,2008,Boston,vs,LA Lakers,107,94,-360,300,205,-8,101
2007-11-23,2008,San Antonio,vs,Memphis,101,88,-900,650,207.5,-12.5,101.5
2007-11-23,2008,Houston,@,Miami,91,98,-165,145,179.5,-3.5,91.5
2007-11-23,2008,Denver,vs,Minnesota,99,93,-1900,1500,209,-14,104
2007-11-23,2008,Seattle,vs,New Jersey,93,98,140,-160,195.5,3,99.5
2007-11-23,2008,Utah,vs,New Orleans,99,71,-300,250,196.5,-6,95.5
2007-11-23,2008,Charlotte,@,Orlando,92,105,400,-500,197.5,9.5,98.5
2007-11-23,2008,Detroit,vs,Philadelphia,83,78,-600,450,184,-9.5,90.5
2007-11-23,2008,LA Clippers,@,Phoenix,94,113,1250,-1650,211.5,14.5,102
2007-11-23,2008,Sacramento,@,Portland,84,87,170,-200,204,4.5,101
2007-11-23,2008,Portland,vs,Sacramento,87,84,-200,170,204,-4.5,101
2007-11-23,2008,Memphis,@,San Antonio,88,101,650,-900,207.5,12.5,101.5
2007-11-23,2008,New Jersey,@,Seattle,98,93,-160,140,195.5,-3,99.5
2007-11-23,2008,New Orleans,@,Utah,71,99,250,-300,196.5,6,95.5
2007-11-23,2008,Golden State,@,Washington,123,115,-135,115,214,-2.5,107
2007-11-24,2008,Minnesota,vs,Atlanta,87,94,165,-195,190,4.5,95.5
2007-11-24,2008,Charlotte,vs,Boston,95,96,280,-330,186,7.5,96.5
2007-11-24,2008,Boston,@,Charlotte,96,95,-330,280,186,-7.5,96.5
2007-11-24,2008,New York,vs,Chicago,85,78,120,-140,185,2.5,90
2007-11-24,2008,Toronto,@,Cleveland,108,111,170,-200,190.5,4.5,97
2007-11-24,2008,Milwaukee,vs,Dallas,97,95,155,-175,201,4,100
2007-11-24,2008,Houston,vs,Denver,109,81,-250,210,200.5,-6,96.5
2007-11-24,2008,Philadelphia,vs,Golden State,98,100,145,-165,206.5,3.5,103.5
2007-11-24,2008,Denver,@,Houston,81,109,210,-250,200.5,6,96.5
2007-11-24,2008,New Orleans,@,LA Clippers,98,89,-150,130,185,-3,92.5
2007-11-24,2008,Washington,@,Memphis,118,124,190,-230,213,5.5,110
2007-11-24,2008,Orlando,vs,Miami,120,99,-275,235,188,-7,94
2007-11-24,2008,Dallas,@,Milwaukee,95,97,-175,155,201,-4,100
2007-11-24,2008,Atlanta,@,Minnesota,94,87,-195,165,190,-4.5,95.5
2007-11-24,2008,LA Clippers,vs,New Orleans,89,98,130,-150,185,3,92.5
2007-11-24,2008,Chicago,@,New York,78,85,-140,120,185,-2.5,90
2007-11-24,2008,Miami,@,Orlando,99,120,235,-275,188,7,94
2007-11-24,2008,Golden State,@,Philadelphia,100,98,-165,145,206.5,-3.5,103.5
2007-11-24,2008,Cleveland,vs,Toronto,111,108,-200,170,190.5,-4.5,97
2007-11-24,2008,Memphis,vs,Washington,124,118,-230,190,213,-5.5,110
2007-11-25,2008,Toronto,vs,Chicago,93,78,-205,175,185,-4.5,92
2007-11-25,2008,Indiana,vs,Cleveland,106,111,-130,110,205,-2,102.5
2007-11-25,2008,Utah,@,Detroit,103,93,-120,100,190,-1,97.5
2007-11-25,2008,Cleveland,@,Indiana,111,106,110,-130,205,2,102.5
2007-11-25,2008,New Jersey,@,LA Lakers,102,100,240,-290,199.5,6.5,103
2007-11-25,2008,LA Lakers,vs,New Jersey,100,102,-290,240,199.5,-6.5,103
2007-11-25,2008,Seattle,vs,San Antonio,101,116,475,-600,199,10,100
2007-11-25,2008,San Antonio,@,Seattle,116,101,-600,475,199,-10,100
2007-11-25,2008,Chicago,@,Toronto,78,93,175,-205,185,4.5,92
2007-11-25,2008,Detroit,vs,Utah,93,103,100,-120,190,1,97.5
2007-11-26,2008,Washington,@,Dallas,110,98,750,-1100,208,12,107.5
2007-11-26,2008,Phoenix,@,Golden State,114,129,-200,170,229.5,-5,113
2007-11-26,2008,LA Clippers,vs,Houston,71,88,235,-275,189.5,6.5,93.5
2007-11-26,2008,Houston,@,LA Clippers,88,71,-275,235,189.5,-6.5,93.5
2007-11-26,2008,New Orleans,vs,Minnesota,94,103,-800,600,188,-10.5,92
2007-11-26,2008,Minnesota,@,New Orleans,103,94,600,-800,188,10.5,92
2007-11-26,2008,Utah,@,New York,109,113,-240,200,194,-5.5,100
2007-11-26,2008,Portland,vs,Orlando,74,85,185,-215,203,5,101.5
2007-11-26,2008,Golden State,vs,Phoenix,129,114,170,-200,229.5,5,113
2007-11-26,2008,Orlando,@,Portland,85,74,-215,185,203,-5,101.5
2007-11-26,2008,San Antonio,@,Sacramento,99,112,-260,220,194.5,-6,96.5
2007-11-26,2008,Sacramento,vs,San Antonio,112,99,220,-260,194.5,6,96.5
2007-11-26,2008,New York,vs,Utah,113,109,200,-240,194,5.5,100
2007-11-26,2008,Dallas,vs,Washington,98,110,-1100,750,208,-12,107.5
2007-11-27,2008,Chicago,vs,Atlanta,90,78,-230,190,183,-5,90.5
2007-11-27,2008,Cleveland,vs,Boston,109,104,145,-165,190,3.5,97
2007-11-27,2008,Miami,vs,Charlotte,110,90,-365,305,187,-7,91
2007-11-27,2008,Atlanta,@,Chicago,78,90,190,-230,183,5,90.5
2007-11-27,2008,Boston,@,Cleveland,104,109,-165,145,190,-3.5,97
2007-11-27,2008,Indiana,@,Denver,112,110,295,-355,216.5,7,104
2007-11-27,2008,Denver,vs,Indiana,110,112,-355,295,216.5,-7,104
2007-11-27,2008,Seattle,@,LA Lakers,99,106,650,-900,218,12.5,109
2007-11-27,2008,New Jersey,vs,Memphis,103,110,-240,200,206,-5.5,103.5
2007-11-27,2008,Charlotte,@,Miami,90,110,305,-365,187,7,91
2007-11-27,2008,Philadelphia,@,Milwaukee,114,99,225,-265,187,6,95.5
2007-11-27,2008,Memphis,@,New Jersey,110,103,200,-240,206,5.5,103.5
2007-11-27,2008,Milwaukee,vs,Philadelphia,99,114,-265,225,187,-6,95.5
2007-11-27,2008,LA Lakers,vs,Seattle,106,99,-900,650,218,-12.5,109
2007-11-28,2008,Milwaukee,@,Atlanta,80,96,150,-170,197.5,3.5,99
2007-11-28,2008,Detroit,vs,Cleveland,109,74,-400,330,189,-8.5,95
2007-11-28,2008,Minnesota,@,Dallas,103,109,1050,-1700,197.5,14,97.5
2007-11-28,2008,Cleveland,@,Detroit,74,109,330,-400,189,8.5,95
2007-11-28,2008,Sacramento,vs,Golden State,96,103,105,-125,221.5,1.5,108
2007-11-28,2008,Phoenix,vs,Houston,94,100,-190,160,206,-4,102
2007-11-28,2008,Portland,vs,Indiana,89,95,-190,160,204,-4,100.5
2007-11-28,2008,Toronto,vs,Memphis,103,91,-300,250,207,-6.5,101
2007-11-28,2008,Atlanta,vs,Milwaukee,96,80,-170,150,197.5,-3.5,99
2007-11-28,2008,Dallas,vs,Minnesota,109,103,-1700,1050,197.5,-14,97.5
2007-11-28,2008,Seattle,vs,Orlando,94,110,315,-375,209,8,101.5
2007-11-28,2008,Utah,@,Philadelphia,106,95,-260,220,195.5,-6.5,103
2007-11-28,2008,Houston,@,Phoenix,100,94,160,-190,206,4,102
2007-11-28,2008,Indiana,@,Portland,95,89,160,-190,204,4,100.5
2007-11-28,2008,Golden State,@,Sacramento,103,96,-125,105,221.5,-1.5,108
2007-11-28,2008,Washington,@,San Antonio,94,109,750,-1100,200,12.5,104
2007-11-28,2008,Orlando,@,Seattle,110,94,-375,315,209,-8,101.5
2007-11-28,2008,Memphis,@,Toronto,91,103,250,-300,207,6.5,101
2007-11-28,2008,Philadelphia,vs,Utah,95,106,220,-260,195.5,6.5,103
2007-11-28,2008,San Antonio,vs,Washington,109,94,-1100,750,200,-12.5,104
2007-11-29,2008,New York,@,Boston,59,104,700,-1000,189,12.5,93.5
2007-11-29,2008,LA Lakers,vs,Denver,127,99,-230,190,220,-5,109
2007-11-29,2008,Houston,@,Golden State,94,113,-130,110,208.5,-2,103
2007-11-29,2008,Golden State,vs,Houston,113,94,110,-130,208.5,2,103
2007-11-29,2008,Denver,@,LA Lakers,99,127,190,-230,220,5,109
2007-11-29,2008,Boston,vs,New York,104,59,-1000,700,189,-12.5,93.5
2007-11-30,2008,New Orleans,@,Atlanta,92,86,-120,100,187,-1,93
2007-11-30,2008,Miami,vs,Boston,85,95,125,-145,185,2.5,92
2007-11-30,2008,Toronto,vs,Cleveland,91,82,-275,235,189,-6.5,94.5
2007-11-30,2008,Portland,@,Dallas,80,91,850,-1300,198.5,13,101.5
2007-11-30,2008,LA Clippers,@,Denver,107,123,400,-500,208,9.5,101
2007-11-30,2008,Seattle,vs,Indiana,95,93,105,-125,212,2,102.5
2007-11-30,2008,Denver,vs,LA Clippers,123,107,-500,400,208,-9.5,101
2007-11-30,2008,Utah,vs,LA Lakers,120,96,-230,190,209,-5,106
2007-11-30,2008,Boston,@,Miami,95,85,-145,125,185,-2.5,92
2007-11-30,2008,New York,vs,Milwaukee,91,88,100,-120,194.5,1,97.5
2007-11-30,2008,San Antonio,@,Minnesota,106,91,-600,475,192,-10,95.5
2007-11-30,2008,Atlanta,vs,New Orleans,86,92,100,-120,187,1,93
2007-11-30,2008,Milwaukee,@,New York,88,91,-120,100,194.5,-1,97.5
2007-11-30,2008,Phoenix,vs,Orlando,110,106,-230,190,215.5,-5.5,106
2007-11-30,2008,Washington,@,Philadelphia,84,85,125,-145,195,2.5,102.5
2007-11-30,2008,Orlando,@,Phoenix,106,110,190,-230,215.5,5.5,106
2007-11-30,2008,Dallas,vs,Portland,91,80,-1300,850,198.5,-13,101.5
2007-11-30,2008,Minnesota,vs,San Antonio,91,106,475,-600,192,10,95.5
2007-11-30,2008,Indiana,@,Seattle,93,95,-125,105,212,-2,102.5
2007-11-30,2008,Cleveland,@,Toronto,82,91,235,-275,189,6.5,94.5
2007-11-30,2008,LA Lakers,@,Utah,96,120,190,-230,209,5,106
2007-11-30,2008,Philadelphia,vs,Washington,85,84,-145,125,195,-2.5,102.5
2007-12-01,2008,Chicago,vs,Charlotte,111,95,-325,275,183,-7,92
2007-12-01,2008,Charlotte,@,Chicago,95,111,275,-325,183,7,92
2007-12-01,2008,New Orleans,vs,Dallas,112,108,130,-150,192.5,3,95.5
2007-12-01,2008,Milwaukee,vs,Detroit,91,117,190,-230,192.5,5,95.5
2007-12-01,2008,Sacramento,vs,Houston,107,99,220,-260,193,6.5,95.5
2007-12-01,2008,Minnesota,@,Memphis,80,109,370,-450,211,9,103.5
2007-12-01,2008,Detroit,@,Milwaukee,117,91,-230,190,192.5,-5,95.5
2007-12-01,2008,Memphis,vs,Minnesota,109,80,-450,370,211,-9,103.5
2007-12-01,2008,Philadelphia,@,New Jersey,92,94,290,-350,182.5,7.5,95
2007-12-01,2008,Dallas,@,New Orleans,108,112,-150,130,192.5,-3,95.5
2007-12-01,2008,New Jersey,vs,Philadelphia,94,92,-350,290,182.5,-7.5,95
2007-12-01,2008,Houston,@,Sacramento,99,107,-260,220,193,-6.5,95.5
2007-12-01,2008,Washington,vs,Toronto,101,97,-155,135,194,-3,100
2007-12-01,2008,Toronto,@,Washington,97,101,135,-155,194,3,100
2007-12-02,2008,Cleveland,@,Boston,70,80,1400,-2800,184.5,15,92.5
2007-12-02,2008,Boston,vs,Cleveland,80,70,-2800,1400,184.5,-15,92.5
2007-12-02,2008,Miami,@,Denver,89,115,185,-215,207,5,102
2007-12-02,2008,New Jersey,@,Detroit,95,118,295,-355,184,8,95
2007-12-02,2008,Seattle,vs,Golden State,96,109,220,-260,218.5,6,104.5
2007-12-02,2008,LA Clippers,vs,Indiana,95,101,-110,-110,198,0,97
2007-12-02,2008,Indiana,@,LA Clippers,101,95,-110,-110,198,0,97
2007-12-02,2008,Orlando,@,LA Lakers,104,97,-105,-115,211,1,106.5
2007-12-02,2008,Denver,vs,Miami,115,89,-215,185,207,-5,102
2007-12-02,2008,Detroit,vs,New Jersey,118,95,-355,295,184,-8,95
2007-12-02,2008,Phoenix,@,New York,115,104,-400,330,209.5,-8.5,102.5
2007-12-02,2008,LA Lakers,vs,Orlando,97,104,-115,-105,211,-1,106.5
2007-12-02,2008,New York,vs,Phoenix,104,115,330,-400,209.5,8.5,102.5
2007-12-02,2008,San Antonio,vs,Portland,100,79,-1500,950,188,-13.5,95.5
2007-12-02,2008,Portland,@,San Antonio,79,100,950,-1500,188,13.5,95.5
2007-12-02,2008,Golden State,@,Seattle,109,96,-260,220,218.5,-6,104.5
2007-12-03,2008,Philadelphia,vs,Atlanta,79,88,-155,135,180.5,-3,92
2007-12-03,2008,Toronto,vs,Charlotte,98,79,-175,155,190.5,-4,92
2007-12-03,2008,Dallas,@,Chicago,103,98,-160,140,189,-3,94
2007-12-03,2008,Chicago,vs,Dallas,98,103,140,-160,189,3,94
2007-12-03,2008,Orlando,@,Golden State,123,117,150,-170,217.5,4,105.5
2007-12-03,2008,Portland,@,Memphis,106,105,355,-425,204,8.5,105.5
2007-12-03,2008,Utah,vs,Miami,110,101,-600,475,198,-10,97.5
2007-12-03,2008,Golden State,vs,Orlando,117,123,-170,150,217.5,-4,105.5
2007-12-03,2008,Atlanta,@,Philadelphia,88,79,135,-155,180.5,3,92
2007-12-03,2008,Memphis,vs,Portland,105,106,-425,355,204,-8.5,105.5
2007-12-03,2008,Charlotte,@,Toronto,79,98,155,-175,190.5,4,92
2007-12-03,2008,Miami,@,Utah,101,110,475,-600,198,10,97.5
2007-12-04,2008,Detroit,@,Atlanta,106,95,-240,200,188.5,-5.5,94.5
2007-12-04,2008,New Jersey,@,Cleveland,100,79,135,-155,182,2.5,94.5
2007-12-04,2008,Atlanta,vs,Detroit,95,106,200,-240,188.5,5.5,94.5
2007-12-04,2008,Phoenix,@,Indiana,121,117,-250,210,219,-6.5,106.5
2007-12-04,2008,Milwaukee,@,LA Clippers,87,78,110,-130,193,1.5,96
2007-12-04,2008,Minnesota,vs,LA Lakers,95,116,290,-350,205,7.5,102
2007-12-04,2008,LA Clippers,vs,Milwaukee,78,87,-130,110,193,-1.5,96
2007-12-04,2008,LA Lakers,@,Minnesota,116,95,-350,290,205,-7.5,102
2007-12-04,2008,Cleveland,vs,New Jersey,79,100,-155,135,182,-2.5,94.5
2007-12-04,2008,Indiana,vs,Phoenix,117,121,210,-250,219,6.5,106.5
2007-12-04,2008,Utah,@,Sacramento,107,117,-145,125,209,-2.5,106.5
2007-12-04,2008,Sacramento,vs,Utah,117,107,125,-145,209,2.5,106.5
2007-12-05,2008,Philadelphia,vs,Boston,103,113,450,-550,178.5,9.5,91.5
2007-12-05,2008,Chicago,@,Charlotte,91,82,-120,100,185,-1,92.5
2007-12-05,2008,Charlotte,vs,Chicago,82,91,100,-120,185,1,92.5
2007-12-05,2008,Washington,vs,Cleveland,105,86,-550,450,189.5,-9.5,95.5
2007-12-05,2008,San Antonio,vs,Dallas,97,95,120,-140,194.5,2.5,98
2007-12-05,2008,LA Lakers,@,Denver,111,107,315,-375,221,8,109
2007-12-05,2008,New Orleans,vs,Detroit,76,91,-120,100,192,-1,93.5
2007-12-05,2008,Milwaukee,@,Golden State,90,120,500,-625,217.5,10.5,103.5
2007-12-05,2008,Memphis,@,Houston,92,105,500,-625,202.5,10.5,99
2007-12-05,2008,Seattle,vs,LA Clippers,95,88,-175,155,195,-4,92.5
2007-12-05,2008,Denver,vs,LA Lakers,107,111,-375,315,221,-8,109
2007-12-05,2008,Houston,vs,Memphis,105,92,-625,500,202.5,-10.5,99
2007-12-05,2008,Golden State,vs,Milwaukee,120,90,-625,500,217.5,-10.5,103.5
2007-12-05,2008,New York,@,New Jersey,100,93,185,-215,183.5,5,92.5
2007-12-05,2008,Detroit,@,New Orleans,91,76,100,-120,192,1,93.5
2007-12-05,2008,New Jersey,vs,New York,93,100,-215,185,183.5,-5,92.5
2007-12-05,2008,Boston,@,Philadelphia,113,103,-550,450,178.5,-9.5,91.5
2007-12-05,2008,Toronto,vs,Phoenix,123,136,275,-325,207,7.5,100
2007-12-05,2008,Dallas,@,San Antonio,95,97,-140,120,194.5,-2.5,98
2007-12-05,2008,LA Clippers,@,Seattle,88,95,155,-175,195,4,92.5
2007-12-05,2008,Phoenix,@,Toronto,136,123,-325,275,207,-7.5,100
2007-12-05,2008,Cleveland,@,Washington,86,105,450,-550,189.5,9.5,95.5
2007-12-06,2008,Minnesota,@,Atlanta,89,90,370,-450,188.5,9,94.5
2007-12-06,2008,Denver,@,Dallas,122,109,330,-400,214,8.5,106.5
2007-12-06,2008,Dallas,vs,Denver,109,122,-400,330,214,-8.5,106.5
2007-12-06,2008,Portland,vs,Miami,112,106,125,-145,185,3,92.5
2007-12-06,2008,Atlanta,vs,Minnesota,90,89,-450,370,188.5,-9,94.5
2007-12-06,2008,Miami,@,Portland,106,112,-145,125,185,-3,92.5
2007-12-07,2008,Toronto,@,Boston,84,112,850,-1300,189,12,93
2007-12-07,2008,Detroit,vs,Chicago,91,98,-350,290,184,-7.5,90
2007-12-07,2008,Chicago,@,Detroit,98,91,290,-350,184,7.5,90
2007-12-07,2008,Miami,@,Golden State,113,120,370,-450,213.5,9,106
2007-12-07,2008,New Jersey,vs,Houston,89,96,185,-215,184,5,93
2007-12-07,2008,Orlando,vs,Indiana,109,115,-350,290,208.5,-8,102.5
2007-12-07,2008,Sacramento,vs,LA Clippers,87,97,-230,190,190.5,-5,93
2007-12-07,2008,New Orleans,vs,Memphis,118,116,-290,240,206,-7,102
2007-12-07,2008,Golden State,vs,Miami,120,113,-450,370,213.5,-9,106
2007-12-07,2008,Seattle,vs,Milwaukee,104,98,-110,-110,201.5,0,101
2007-12-07,2008,Houston,@,New Jersey,96,89,-215,185,184,-5,93
2007-12-07,2008,Memphis,@,New Orleans,116,118,240,-290,206,7,102
2007-12-07,2008,Philadelphia,vs,New York,101,90,-175,155,186,-4,93.5
2007-12-07,2008,Indiana,@,Orlando,115,109,290,-350,208.5,8,102.5
2007-12-07,2008,New York,@,Philadelphia,90,101,155,-175,186,4,93.5
2007-12-07,2008,Washington,vs,Phoenix,107,122,230,-270,222,6.5,109.5
2007-12-07,2008,LA Clippers,@,Sacramento,97,87,190,-230,190.5,5,93
2007-12-07,2008,Utah,@,San Antonio,98,104,-115,-105,202.5,-1,104.5
2007-12-07,2008,Milwaukee,@,Seattle,98,104,-110,-110,201.5,0,101
2007-12-07,2008,Boston,vs,Toronto,112,84,-1300,850,189,-12,93
2007-12-07,2008,San Antonio,vs,Utah,104,98,-105,-115,202.5,1,104.5
2007-12-07,2008,Phoenix,@,Washington,122,107,-270,230,222,-6.5,109.5
2007-12-08,2008,Memphis,@,Atlanta,78,86,160,-190,204,4,100
2007-12-08,2008,Chicago,vs,Boston,81,92,200,-240,184,5.5,92
2007-12-08,2008,Cleveland,@,Charlotte,93,96,300,-360,185,8,95
2007-12-08,2008,Boston,@,Chicago,92,81,-240,200,184,-5.5,92
2007-12-08,2008,Charlotte,vs,Cleveland,96,93,-360,300,185,-8,95
2007-12-08,2008,Utah,@,Dallas,117,125,225,-265,209.5,6,107.5
2007-12-08,2008,Sacramento,@,Denver,97,101,1000,-1600,214,14,104
2007-12-08,2008,Atlanta,vs,Memphis,86,78,-190,160,204,-4,100
2007-12-08,2008,Phoenix,@,Minnesota,93,100,-600,475,217,-10,106
2007-12-08,2008,Philadelphia,@,New York,105,77,170,-200,187.5,4.5,93
2007-12-08,2008,New York,vs,Philadelphia,77,105,-200,170,187.5,-4.5,93
2007-12-08,2008,Minnesota,vs,Phoenix,100,93,475,-600,217,10,106
2007-12-08,2008,Denver,vs,Sacramento,101,97,-1600,1000,214,-14,104
2007-12-08,2008,Dallas,vs,Utah,125,117,-265,225,209.5,-6,107.5
2007-12-09,2008,Detroit,vs,Charlotte,104,85,-925,675,192,-12,94
2007-12-09,2008,Charlotte,@,Detroit,85,104,675,-925,192,12,94
2007-12-09,2008,LA Lakers,vs,Golden State,123,113,-160,140,225,-3.5,111.5
2007-12-09,2008,Toronto,vs,Houston,93,80,160,-190,186.5,4,92.5
2007-12-09,2008,Miami,@,LA Clippers,100,94,-140,120,187,-2.5,93
2007-12-09,2008,Golden State,@,LA Lakers,113,123,140,-160,225,3.5,111.5
2007-12-09,2008,LA Clippers,vs,Miami,94,100,120,-140,187,2.5,93
2007-12-09,2008,Portland,vs,Milwaukee,117,113,-155,135,192.5,-3,96
2007-12-09,2008,Washington,vs,New Jersey,104,89,-150,130,194.5,-3,104
2007-12-09,2008,Seattle,@,New Orleans,88,91,305,-365,196.5,8,96
2007-12-09,2008,Milwaukee,@,Portland,113,117,135,-155,192.5,3,96
2007-12-09,2008,New Orleans,vs,Seattle,91,88,-365,305,196.5,-8,96
2007-12-09,2008,Houston,@,Toronto,80,93,-190,160,186.5,-4,92.5
2007-12-09,2008,New Jersey,@,Washington,89,104,130,-150,194.5,3,104
2007-12-10,2008,Orlando,vs,Atlanta,87,98,-625,500,194.5,-10,97.5
2007-12-10,2008,New York,vs,Dallas,89,99,355,-425,199,8.5,98
2007-12-10,2008,Philadelphia,vs,Houston,100,88,215,-255,181.5,6,92
2007-12-10,2008,Phoenix,vs,Miami,113,117,-1400,900,216.5,-12.5,108.5
2007-12-10,2008,Sacramento,vs,Milwaukee,96,93,-250,210,198.5,-5.5,98.5
2007-12-10,2008,Dallas,@,New York,99,89,-425,355,199,-8.5,98
2007-12-10,2008,Atlanta,@,Orlando,98,87,500,-625,194.5,10,97.5
2007-12-10,2008,Houston,@,Philadelphia,88,100,-255,215,181.5,-6,92
2007-12-10,2008,Miami,@,Phoenix,117,113,900,-1400,216.5,12.5,108.5
2007-12-10,2008,Milwaukee,@,Sacramento,93,96,210,-250,198.5,5.5,98.5
2007-12-11,2008,Toronto,@,Atlanta,100,88,-145,125,185,-2.5,92
2007-12-11,2008,Seattle,@,Chicago,96,123,340,-410,192.5,8.5,94.5
2007-12-11,2008,Indiana,@,Cleveland,105,118,115,-135,197,2,97
2007-12-11,2008,Memphis,vs,Detroit,103,113,200,-240,204.5,5.5,100
2007-12-11,2008,San Antonio,@,Golden State,84,96,120,-140,214.5,2,103
2007-12-11,2008,Cleveland,vs,Indiana,118,105,-135,115,197,-2,97
2007-12-11,2008,New Jersey,vs,LA Clippers,82,91,-260,220,185,-6,92
2007-12-11,2008,Detroit,@,Memphis,113,103,-240,200,204.5,-5.5,100
2007-12-11,2008,Washington,vs,Minnesota,102,88,-400,330,196.5,-8.5,100
2007-12-11,2008,LA Clippers,@,New Jersey,91,82,220,-260,185,6,92
2007-12-11,2008,Utah,vs,Portland,89,97,-2000,1200,203,-13.5,106.5
2007-12-11,2008,Golden State,vs,San Antonio,96,84,-140,120,214.5,-2,103
2007-12-11,2008,Chicago,vs,Seattle,123,96,-410,340,192.5,-8.5,94.5
2007-12-11,2008,Atlanta,vs,Toronto,88,100,125,-145,185,2.5,92
2007-12-11,2008,Portland,@,Utah,97,89,1200,-2000,203,13.5,106.5
2007-12-11,2008,Minnesota,@,Washington,88,102,330,-400,196.5,8.5,100
2007-12-12,2008,Sacramento,@,Boston,78,90,1400,-2400,191.5,14.5,96
2007-12-12,2008,LA Clippers,@,Charlotte,103,108,210,-250,187,6,91.5
2007-12-12,2008,Indiana,vs,Chicago,117,102,-130,110,197.5,-1.5,97
2007-12-12,2008,Toronto,vs,Dallas,92,76,190,-230,196.5,5,96.5
2007-12-12,2008,New Orleans,@,Denver,99,105,305,-365,205,8,100.5
2007-12-12,2008,Houston,vs,Detroit,80,77,-170,150,186.5,-3.5,91.5
2007-12-12,2008,Portland,vs,Golden State,105,95,170,-200,208.5,4.5,104
2007-12-12,2008,Detroit,@,Houston,77,80,150,-170,186.5,3.5,91.5
2007-12-12,2008,Chicago,@,Indiana,102,117,110,-130,197.5,1.5,97
2007-12-12,2008,Charlotte,vs,LA Clippers,108,103,-250,210,187,-6,91.5
2007-12-12,2008,Orlando,@,Milwaukee,86,100,-210,180,202.5,-5,101
2007-12-12,2008,Philadelphia,vs,Minnesota,98,94,-400,330,186.5,-8.5,94
2007-12-12,2008,Denver,vs,New Orleans,105,99,-365,305,205,-8,100.5
2007-12-12,2008,Seattle,@,New York,117,110,185,-215,198.5,5,96.5
2007-12-12,2008,Milwaukee,vs,Orlando,100,86,180,-210,202.5,5,101
2007-12-12,2008,Minnesota,@,Philadelphia,94,98,330,-400,186.5,8.5,94
2007-12-12,2008,Utah,@,Phoenix,98,103,285,-335,225.5,7.5,112.5
2007-12-12,2008,Golden State,@,Portland,95,105,-200,170,208.5,-4.5,104
2007-12-12,2008,Boston,vs,Sacramento,90,78,-2400,1400,191.5,-14.5,96
2007-12-12,2008,New York,vs,Seattle,110,117,-215,185,198.5,-5,96.5
2007-12-12,2008,Dallas,@,Toronto,76,92,-230,190,196.5,-5,96.5
2007-12-12,2008,Phoenix,vs,Utah,103,98,-335,285,225.5,-7.5,112.5
2007-12-13,2008,San Antonio,@,LA Lakers,97,102,240,-290,200.5,7,102
2007-12-13,2008,Washington,@,Miami,104,91,220,-260,201.5,6,104.5
2007-12-13,2008,LA Lakers,vs,San Antonio,102,97,-290,240,200.5,-7,102
2007-12-13,2008,Miami,vs,Washington,91,104,-260,220,201.5,-6,104.5
2007-12-14,2008,Detroit,vs,Atlanta,91,81,-550,450,189,-9.5,92
2007-12-14,2008,Milwaukee,@,Boston,82,104,800,-1200,189,12.5,94
2007-12-14,2008,Orlando,@,Charlotte,103,87,-235,195,198.5,-5.5,99.5
2007-12-14,2008,New York,@,Chicago,96,101,645,-845,187.5,10.5,91.5
2007-12-14,2008,New Jersey,vs,Cleveland,105,97,135,-155,187.5,3,96.5
2007-12-14,2008,New Orleans,@,Dallas,80,89,400,-500,194.5,8.5,94.5
2007-12-14,2008,Atlanta,@,Detroit,81,91,450,-550,189,9.5,92
2007-12-14,2008,LA Lakers,@,Golden State,106,108,230,-270,226,6.5,111
2007-12-14,2008,Toronto,@,Indiana,104,93,120,-140,204,2.5,100
2007-12-14,2008,Memphis,vs,LA Clippers,91,98,-175,155,202.5,-4,98.5
2007-12-14,2008,Golden State,vs,LA Lakers,108,106,-270,230,226,-6.5,111
2007-12-14,2008,LA Clippers,@,Memphis,98,91,155,-175,202.5,4,98.5
2007-12-14,2008,Boston,vs,Milwaukee,104,82,-1200,800,189,-12.5,94
2007-12-14,2008,Seattle,@,Minnesota,99,88,110,-130,201.5,2,99.5
2007-12-14,2008,Cleveland,@,New Jersey,97,105,-155,135,187.5,-3,96.5
2007-12-14,2008,Dallas,vs,New Orleans,89,80,-500,400,194.5,-8.5,94.5
